category,subcategory,name,current_price,raw_price,discount,likes_count,is_new,codcountry,variation_0_color,variation_1_color,id,model
shoes,Shoes & Boots,buckle boots waterproof doubled Hooks,43.42,95.91,55,115,FALSE,"ID,MY,PH,SG,TH,VN",Pink,Purple,1564105,SKUD23200
shoes,Boots & shoes,warm boots casual suede men,36.98,92.46,60,67,FALSE,"ID,MY,PH,SG,TH,VN",Blue,Black,1573907,SKUD53481
shoes,Shoes & Boots,Chelsea boots thick heel Woman,25.59,69.71,63,252,FALSE,"ID,MY,PH,SG,TH,VN",Black,Blue,1550763,SKUD25615
shoes,Shoes & Boots,Colorful Short boots with wool zipper,47.99,209.99,77,200,FALSE,,Blue,Red,1558294,SKUD26761
shoes,Sneakers,Trainers sport slip suede for men,42.76,133.62,68,24,FALSE,,Brown,Grey,1626579,SKUE40152
shoes,sandals,beach shoes to breathable holes Men,10.1,24.28,58,48,FALSE,,Bleu,Noir,1277035,SKU912759
shoes,Sneakers,Big Size Men Breathable Mesh Light Sport Slip On Flat Shoes,21.5,50.7,58,318,FALSE,"ID,MY,PH,SG,TH,VN",Vert clair,Marine,1050938,SKU398359
shoes,Slipper,Slippers flat printed snakeskin,11.19,45,75,20,FALSE,,Brown,White,1660064,SKUE70335
shoes,Tap & Tongs,Slippers flat peep toe hollow,23.59,54.47,57,36,FALSE,,rouge,Noir,1491637,SKUC38693
shoes,Shoes & Boots,Retro Soft boots Short Leather stitching,49.99,188.56,74,204,FALSE,"ID,MY,PH,SG,TH,VN",Brown,,1567094,SKUD31866
shoes,loafers,slip leather casual shoes for men microfibre,38.61,107.24,64,10,FALSE,"ID,MY,PH,SG,TH,VN",Black,,1629354,SKUE40143
shoes,Shoes & Boots,snow boots warm cotton,18.56,47.03,61,86,FALSE,"ID,MY,PH,SG,TH,VN",Black,Khaki,1588629,SKUD82496
shoes,Sneakers & Trainers,Soft Mesh Lace Up Sneakers Black,27.19,61.99,56,93,FALSE,"ID,MY,PH,SG,TH,VN",Black,Red,1594584,SKUD93531
shoes,slippers,linen slippers for men,12.65,30.39,58,262,FALSE,"ID,MY,PH,SG,TH,VN",rouge,Noir,1274538,SKU912131
shoes,loafers,leather casual shoes in hand for men,38.61,96.52,60,129,FALSE,"ID,MY,PH,SG,TH,VN",Rouge-marron,Marron clair,1366616,SKUA56397
shoes,Boots & shoes,"Men warm Boots, British style",26.63,115.29,77,58,FALSE,"ID,MY,PH,SG,TH,VN",Black,Grey,1580574,SKUD58952
shoes,Tap & Tongs,Slippers square toe,15.99,39.99,60,10,FALSE,"ID,MY,PH,SG,TH,VN",Black,Beige,1702739,SKUF52665
shoes,Tap & Tongs,Loafers handmade leather hollow closed end,27.62,59.73,54,355,FALSE,"ID,MY,PH,SG,TH,VN",Jaune,rouge,1326403,SKU999605
shoes,Derby & Loafers,Moccasin Flats Comfort,23.99,46.89,49,10,FALSE,"ID,MY,PH,SG,TH,VN",Black,White,1711657,SKUF59800
shoes,Shoes & Boots,rubber fishing rain boots,39.98,89.7,55,35,FALSE,"ID,MY,PH,SG,TH,VN",Black,Blue,1671955,SKUF10390
shoes,Shoes & Boots,Ankle zippers with thick heels in tatters,36.99,79.99,54,143,FALSE,"ID,MY,PH,SG,TH,VN",marron,vert,1398914,SKUA97918
shoes,Sneakers,breathable skateboarding shoes in ice silk for men,33.81,75.15,55,147,FALSE,"ID,MY,PH,SG,TH,VN",Green,Grey,1702700,SKUF55807
shoes,Sneakers & Trainers,More breathable canvas shoes casual hipster,26.47,51.94,49,12,FALSE,"ID,MY,PH,SG,TH,VN",Orange,Grey,1707837,SKUF63538
shoes,Sneakers & Trainers,Sneakers in spliced ​​seams cut,49.99,145.99,66,10,FALSE,"ID,MY,PH,SG,TH,VN",café,,1708517,SKUF56682
shoes,Sandals & Slippers,Flat sandals leopard open toe tassel,29.99,63.39,53,47,FALSE,"ID,MY,PH,SG,TH,VN",White,Leopard,1690617,SKUF37451
shoes,Sandals & Slippers,Espadrilles strappy strappy flat and leopard,23.49,47.99,51,35,FALSE,"ID,MY,PH,SG,TH,VN",camel,White,1693262,SKUE76445
shoes,Sandals & Slippers,Wedge sandals breathable Women,35.06,72.3,52,34,FALSE,"ID,MY,PH,SG,TH,VN",Brown,Beige,1658536,SKUE57453
shoes,loafers,Menico casual leather shoes for men,65.61,117.88,44,24,FALSE,"ID,MY,PH,SG,TH,VN",Black,Brown,1641699,SKUE46870
shoes,Platform,Slippers graphics rhinestone,27.49,59.45,54,51,FALSE,"ID,MY,PH,SG,TH,VN",Blue,Black,1664294,SKUE88744
shoes,Sandals,Women printing sandals,29.99,61.77,51,53,FALSE,"ID,MY,PH,SG,TH,VN",vert,Rose,1660903,SKUE67014
shoes,sandals,dress sandals leather closed-toe Men,48.83,106.2,54,14,FALSE,"ID,MY,PH,SG,TH,VN",Black,Brown,1662122,SKUE92034
shoes,loafers,leather casual shoes breathable slip for men,48.48,96.96,50,17,FALSE,"ID,MY,PH,SG,TH,VN",Black,White,1685203,SKUF13656
shoes,Sneakers,Sneakers slip outside men for Knit,48.51,97.02,50,6,FALSE,"ID,MY,PH,SG,TH,VN",Black,Khaki,1700664,SKUF36228
shoes,sandals,Beach open toe sandals for men,40.92,91.45,55,25,FALSE,"ID,MY,PH,SG,TH,VN",Black,White,1656058,SKUE77784
shoes,Sneakers & Trainers,Trainers mesh lace race,17.99,35.99,50,13,FALSE,"ID,MY,PH,SG,TH,VN",Pink,Black,1703668,SKUF32931
shoes,loafers,Moccasins Slip Leather Man,50.91,99.98,49,24,FALSE,"ID,MY,PH,SG,TH,VN",Black,Brown,1665503,SKUE85246
shoes,Derby & Loafers,Rhinestones Zipper Soft Loafer flat,21.99,45.99,52,28,FALSE,"ID,MY,PH,SG,TH,VN",White,Black,1694963,SKUF41165
shoes,Sandals & Slippers,denim sandals with rear flange loop,21.99,45.99,52,6,FALSE,"ID,MY,PH,SG,TH,VN",Léopard,Bleu,1716497,SKUF64328
shoes,Sandals & Slippers,strap sandals hollow loop Soft,25.26,51.99,51,16,FALSE,"ID,MY,PH,SG,TH,VN",Black,White,1704745,SKUF51417
shoes,Sneakers,Walking shoes breathable casual men,44.45,98.78,55,5,FALSE,"ID,MY,PH,SG,TH,VN",Black,Beige,1698522,SKUF50812
shoes,Sneakers,Trainers Mesh Round Toe Men,53.99,102.39,47,21,FALSE,"ID,MY,PH,SG,TH,VN",Black,Grey,1657995,SKUE85251
shoes,loafers,driving shoe slip Microfiber Soft man,28.48,63.29,55,5,FALSE,"ID,MY,PH,SG,TH,VN",Yellow,Black,1702025,SKUF54553
shoes,Derby & Loafers,waterproof slip Apartments,27.58,55.16,50,12,FALSE,"ID,MY,PH,SG,TH,VN",Noir,blanc,1693634,SKUF33913
shoes,Sandals & Slippers,Sneakers leather flat sandals,41.99,129.77,68,72,FALSE,"ID,MY,PH,SG,TH,VN",Blue,,1658650,SKUE77627
shoes,loafers,Menico Shoes Style breathable leather woven men,60.36,101.51,41,56,FALSE,,Black,Blue,1628336,SKUE29951
shoes,Pumps,Zipper Pumps leather retro,59.99,162.98,63,101,FALSE,,Brown,Red,1646613,SKUE59092
shoes,sandals,beach sandals slip for casual men Soft,38.23,91.09,58,27,FALSE,"ID,MY,PH,SG,TH,VN",Black,White,1648730,SKUE69278
shoes,loafers,outdoor casual footwear for men,57.21,87.67,35,29,FALSE,"ID,MY,PH,SG,TH,VN",White,Black,1648811,SKUE69636
shoes,sandals,Fisherman Sandals Closed Toe Men,46.87,104.16,55,7,FALSE,"ID,MY,PH,SG,TH,VN",Blue,Black,1699317,SKUF40811
shoes,Derby & Loafers,Shoes retro embossed pink,49.99,158.18,68,84,FALSE,"ID,MY,PH,SG,TH,VN",Grey,,1643748,SKUE58746
shoes,loafers,Driving Shoes casual leather men,56.16,76.9,27,29,FALSE,"ID,MY,PH,SG,TH,VN",White,Blue,1651440,SKUE71927
shoes,slippers,Slippers mesh round toe Men,39.39,89.38,56,19,FALSE,"ID,MY,PH,SG,TH,VN",White,Black,1655729,SKUE72391
shoes,Boots & shoes,Menico boots casual slip-sewn men's hand,47.1,94.2,50,3,FALSE,"ID,MY,PH,SG,TH,VN",Black,Blue,1715079,SKUF69700
shoes,Sandals & Slippers,Soft sandals flowers hook loop,29.99,59.99,50,16,FALSE,"ID,MY,PH,SG,TH,VN",Blue,Beige,1698725,SKUF45509
shoes,Tap & Tongs,Printing slippers Soft flat double strap,24.99,59.66,58,12,FALSE,"ID,MY,PH,SG,TH,VN",White,Red,1704743,SKUF51436
shoes,Derby & Loafers,Mules closed end and hollow embroidered,29.78,59.99,50,11,FALSE,"ID,MY,PH,SG,TH,VN",White,Black,1702766,SKUF52756
shoes,Sneakers,Trainers casual slip-resistant knitted fabric for men,33.76,75.02,55,6,FALSE,"ID,MY,PH,SG,TH,VN",Brown,Black,1715868,SKUF74665
shoes,Sandals & Slippers,Strap Elastic Band Wedge,25.99,59.99,57,54,FALSE,"ID,MY,PH,SG,TH,VN",Black,Blue,1687193,SKUF33359
shoes,Boots & shoes,Work safety boots puncture at the end of men for steel,33.73,107.09,69,2,FALSE,"ID,MY,PH,SG,TH,VN",Black,Brown,1716012,SKUF77869
shoes,Sandals & Slippers,Rhinestone Platform Sandals,24.53,48.55,50,25,FALSE,"ID,MY,PH,SG,TH,VN",vert,Gris,1696830,SKUF22309
shoes,loafers,Menico Men Walking shoes Slip,45.87,101.93,55,11,FALSE,"ID,MY,PH,SG,TH,VN",Grey,Brown,1686170,SKUF16618
shoes,Tap & Tongs,Beach Flower Soft Slippers Closed Toe Hollow,10.99,21.99,50,16,FALSE,"ID,MY,PH,SG,TH,VN",Black,Blue,1700031,SKUF49985
shoes,Sandals & Slippers,Flat sandals open loop and flange T,15.99,31.99,50,44,FALSE,"ID,MY,PH,SG,TH,VN",Black,Leopard,1694994,SKUF41133
shoes,Platform,Wedges casual rear flange,25.99,50.99,49,12,FALSE,"ID,MY,PH,SG,TH,VN",Army Green,Coffee,1704349,SKUF46253
shoes,loafers,Menico comfortable non-slip shoes for men,41.31,82.62,50,8,FALSE,"ID,MY,PH,SG,TH,VN",Black,Grey,1685861,SKUF16609
shoes,Tap & Tongs,Slippers sequined platform and open toe,22.19,45.69,51,34,FALSE,"ID,MY,PH,SG,TH,VN",Black,Beige,1687220,SKUF33440
shoes,sandals,Outdoor Men PU Leather Two Ways Comfy Casual Beach Sandals,19.81,66.02,70,4,TRUE,"ID,MY,PH,SG,TH,VN",Brown,Black,1718930,SKUF57847
shoes,Tap & Tongs,Slippers backless butterfly breathable range,11.99,23.99,50,15,FALSE,"ID,MY,PH,SG,TH,VN",Pink,Blue,1699928,SKUF52733
shoes,Sandals & Slippers,Wedge Leather,69.99,139.7,50,58,FALSE,"ID,MY,PH,SG,TH,VN",Blue,Beige,1668621,SKUE96695
shoes,Flat & Loafers,co-loop sandals,17.82,34.85,49,14,FALSE,"ID,MY,PH,SG,TH,VN",Noir,marron,1701431,SKUF41143
shoes,slippers,Slippers without black casual cloth for men,27.85,61.89,55,6,FALSE,"ID,MY,PH,SG,TH,VN",Orange,Red,1716620,SKUF77292
shoes,slippers,Leather slippers for men clip,42.54,93.73,55,22,FALSE,"ID,MY,PH,SG,TH,VN",Black,White,1656054,SKUE77778
shoes,Sandals & Slippers,Sandals flange and flange strips to flat loop,26.81,53.99,50,25,FALSE,"ID,MY,PH,SG,TH,VN",Grey,Brown,1698929,SKUF40778
shoes,loafers,slip leather casual shoes for men microfibre,38.21,76.42,50,136,FALSE,"ID,MY,PH,SG,TH,VN",Black,Brown,1702713,SKUF55733
shoes,Sneakers & Trainers,Breathable Athletic Shoes,35.66,58,39,128,FALSE,"ID,MY,PH,SG,TH,VN",Black,Blue,1652291,SKUE72380
shoes,Dress shoes,Moccasins crocodile pattern man,48.11,106.91,55,4,FALSE,"ID,MY,PH,SG,TH,VN",Black,Red,1703153,SKUF56263
shoes,Derby & Loafers,Flats in splicing leather retro,50.99,176.39,71,94,FALSE,"ID,MY,PH,SG,TH,VN",Black,,1626180,SKUE32365
shoes,Dress shoes,Casual shoes genuine leather for men,33.31,80.08,58,1020,FALSE,"ID,MY,PH,SG,TH,VN",Noir,Noir 1,1330013,SKUA07245
shoes,Tap & Tongs,Slippers Peep Toe Platform leather,30.43,71.64,58,148,FALSE,,blanc,rouge,1443002,SKUB59226
shoes,Sandals & Slippers,Clip sandals flowers backless,24.35,58.83,59,283,FALSE,,Beige,Bleu,1447875,SKUB54942
shoes,Derby & Loafers,round toe flat shoes vintage,17.38,39.8,56,935,FALSE,,Noir,Beige,1355500,SKUA28628
shoes,loafers,"Moccasins soft to human heel, flexible sole",30.3,69.9,57,124,FALSE,"ID,MY,PH,SG,TH,VN",Noir,Jaune marron,1421099,SKUA78067
shoes,Derby & Loafers,Trainers Scrawl Lace Up Platform,14.42,40.69,65,351,FALSE,,Noir,Bleu,1436369,SKUB50793
shoes,Derby & Loafers,Mules bare back flat shoes,28.23,66.76,58,75,FALSE,,blanc,Jaune,1438719,SKUB53308
shoes,Shoes & Boots,chunky-heeled boots,39.99,92.99,57,56,FALSE,,Red,,1588241,SKUD77975
shoes,loafers,Menico Loafers Cow Leather,52.4,125.96,58,51,FALSE,"ID,MY,PH,SG,TH,VN",Black,Brown,1560583,SKUD00868
shoes,Shoes & Boots,Double closing flat boots flash Big Head,39.99,157.99,75,232,FALSE,,Blue,,1561034,SKUD19040
shoes,Shoes & Boots,warm Boots cow leather slip,87.78,171.85,49,39,FALSE,"ID,MY,PH,SG,TH,VN",Wine Red,Yellow,1618144,SKUE28175
shoes,Shoes & Boots,low-heeled boots with hollow zipper,22.88,54.43,58,155,FALSE,"ID,MY,PH,SG,TH,VN",Blue,Black,1528890,SKUC91120
shoes,Tap & Tongs,Slippers slight slip,11.99,27.23,56,45,FALSE,,Violet,kaki,1499785,SKUC27962
shoes,Dress shoes,stylish open-toed shoes for men,24.01,65.23,63,254,FALSE,,Noir,marron,1512682,SKUC58382
shoes,Sneakers & Trainers,Shoes Breathable Running Women,21.7,51.43,58,411,FALSE,"ID,MY,PH,SG,TH,VN",Noir,Gris,1213544,SKU790989
shoes,Derby & Loafers,Perforated Sandals Large Size Casual Shoes With Bow Plates Breathable At Halter,16.74,37.14,55,550,FALSE,,Green,,1137911,SKU595005
shoes,loafers,Man Leather Moccasins Soft Mannuelle Couture Shoes Casual Slip On Shoes For Large Business,33.62,84.36,60,394,FALSE,"ID,MY,PH,SG,TH,VN",Jaune,Noir,1074713,SKU462071
shoes,Sneakers,Sneakers breathable mesh men,37.46,104.05,64,14,FALSE,"ID,MY,PH,SG,TH,VN",Dark Blue,Gray,1627483,SKUE41392
shoes,Derby & Loafers,Moccasins strass hollow square toes,17.84,37.69,53,425,FALSE,,blanc,Beige,1316341,SKU981317
shoes,Sandals & Slippers,comfortable straw Platform Sandals,22.75,54.2,58,136,FALSE,,rouge,Noir,1504221,SKUC46386
shoes,Pumps,Pumos leather lace elegance,49.99,142.47,65,276,FALSE,,Beige clair,Bleu,1494862,SKUB53497
shoes,Shoes & Boots,mid-calf boots pattern fluffy Folkways,49.99,185.99,73,265,FALSE,"ID,MY,PH,SG,TH,VN",Khaki,,1552489,SKUD08027
shoes,Boots & shoes,Men Casual Shoes Cow Leather Lace at,25.13,62.87,60,763,FALSE,"ID,MY,PH,SG,TH,VN",Jaune marron,marron,1227340,SKU820123
shoes,Sandals & Slippers,Sandals to comfortable open toe,22.86,58.7,61,21,FALSE,"ID,MY,PH,SG,TH,VN",White,Blue,1660179,SKUE88630
shoes,sandals,Microfiber leather for men Soft Beach Sandals casual,12.57,50.26,75,63,FALSE,"ID,MY,PH,SG,TH,VN",marron,Jaune,1442055,SKUB55078
shoes,Sneakers & Trainers,Sneakers breathable lightweight and breathable mesh,29.73,81.65,64,77,FALSE,"ID,MY,PH,SG,TH,VN",rouge,Noir,1463116,SKUB88505
shoes,Boots & shoes,War Boots style fabric Pekingese Men,34.13,101.58,66,43,FALSE,"ID,MY,PH,SG,TH,VN",Black,Grey,1562772,SKUD18886
shoes,Tap & Tongs,Slippers beach flat light,24.79,45.99,46,72,FALSE,,Noir,Rose,1463121,SKUB88500
shoes,Pumps,Peep toe to heel kitten and loop straps with solid color blocking,29.84,65.35,54,267,FALSE,"ID,MY,PH,SG,TH,VN",Bleu,,1182541,SKU726312
shoes,Sneakers & Trainers,Breathable Air Mesh Shoes Sneakers,27.64,66.21,58,366,FALSE,"ID,MY,PH,SG,TH,VN",gris,Rose,1435054,SKUB48749
shoes,Shoes & Boots,Boots to put Women,26.7,60.01,56,1573,FALSE,"ID,MY,PH,SG,TH,VN",rouge,vert,1330097,SKUA03424
shoes,loafers,Shoes casual leather men,31.18,74.93,58,40,FALSE,,Bleu,Noir,1331423,SKUA06495
shoes,Pumps,Wedge full color,32.46,75.76,57,201,FALSE,"ID,MY,PH,SG,TH,VN",Bleu,Beige,1302275,SKU906154
shoes,Dress shoes,formal leather shoes for men,32.24,77.5,58,156,FALSE,"ID,MY,PH,SG,TH,VN",Noir,marron,1312770,SKU947806
shoes,Shoes & Boots,Ankle zips genuine leather,59.99,165.18,64,1129,FALSE,,gris,kaki,1366001,SKUA52242
shoes,Sneakers,Sneakers outdoor hiking for large men,32.23,78.99,59,125,FALSE,,Noir,gris,1374090,SKUA67102
shoes,Sandals & Slippers,Rome hollow sandals,27.96,66.83,58,309,FALSE,"ID,MY,PH,SG,TH,VN",marron,Beige,1447970,SKUB66973
shoes,sandals,Hand sewing men slip Soft leather sandals,27.98,69.93,60,25,FALSE,"ID,MY,PH,SG,TH,VN",marron,Noir,1452807,SKUB71827
shoes,Pumps,Shoes with flower cow leather heel down,30.43,69.68,56,221,FALSE,,rouge,Noir,1342500,SKUA16152
shoes,Derby & Loafers,Slip On Flats Casual,28.24,58.11,51,109,FALSE,,Noir,marron,1411114,SKUB12780
shoes,loafers,Round Toe Flat Shoes,21.13,50.75,58,99,FALSE,"ID,MY,PH,SG,TH,VN",Noir,Noir marron,1413954,SKUB20939
shoes,loafers,Driving Shoes casual leather men slip in,39.57,98.92,60,33,FALSE,"ID,MY,PH,SG,TH,VN",Noir,Jaune marron,1420809,SKUB27835
shoes,Sneakers,Knitting Fabric Casual Sneakers Men Racing,28.46,71.14,60,186,FALSE,,Bleu,Noir,1464260,SKUB96444
shoes,Sneakers,Sneakers sports hiking synthetic leather for man,25.19,69.22,64,14,FALSE,"ID,MY,PH,SG,TH,VN",Black,Dark Blue,1649557,SKUE65529
shoes,Shoes & Boots,Comfortable Short boots embossed genuine leather embossed flowers,49.99,151.95,67,181,FALSE,,Black,,1582138,SKUD32380
shoes,Shoes & Boots,Short motorcycle boots with thick heel,44.79,103.99,57,134,FALSE,"ID,MY,PH,SG,TH,VN",Coffee,Brown,1563274,SKUD44772
shoes,Shoes & Boots,Leather boots with flowers embossed sheet,49.99,162.99,69,355,FALSE,,Blue,,1565876,SKUD32695
shoes,Sandals & Slippers,Gladiator sandals with crossed straps,27.1,59.24,54,78,FALSE,"ID,MY,PH,SG,TH,VN",Bleu,rouge,1489645,SKUB84579
shoes,Tap & Tongs,Buckle Straw Decoration Soft Slippers,18.34,43.56,58,103,FALSE,"ID,MY,PH,SG,TH,VN",Noir,Rose,1501440,SKUC46187
shoes,Derby & Loafers,Retro Super Soft Slip On Shoes,49.99,167.59,70,57,FALSE,,Brown,Green,1620382,SKUE28719
shoes,Shoes & Boots,Black on the knee boots,44.78,99.9,55,95,FALSE,"ID,MY,PH,SG,TH,VN",Noir,,1244917,SKU697588
shoes,loafers,Casual shoes cow leather for hand sewing soft sole for man,45.69,114.43,60,209,FALSE,"ID,MY,PH,SG,TH,VN",Noir,marron,1246666,SKU842147
shoes,loafers,Moccasins Light Canvas Shoes Breathable Pure Color Casual Men in Thread,21.22,49.12,57,174,FALSE,"ID,MY,PH,SG,TH,VN",Bleu,Bleu profond,1185989,SKU732009
shoes,Shoes & Boots,Low heel loop prod heel boots chunky heels,19.43,45.34,57,303,FALSE,"ID,MY,PH,SG,TH,VN",Beige,Noir,1086993,SKU468655
shoes,Sneakers & Trainers,Sport Shoes lace-men,24.96,57.76,57,292,FALSE,"ID,MY,PH,SG,TH,VN",Noir,Bleu,1079300,SKU470743
shoes,Sneakers & Trainers,comfortable sneakers to comfortable slide,29.6,72.76,59,19,FALSE,"ID,MY,PH,SG,TH,VN",Red,Black,1660176,SKUE88786
shoes,Pumps,Decor Rhinestone Heels Chunky Heels,21.27,53,60,27,FALSE,,Black,,1670726,SKUE80810
shoes,Sandals & Slippers,leather hollow sandals elastic bands,37.28,74.91,50,1300,FALSE,"ID,MY,PH,SG,TH,VN",rouge,Orange,1278971,SKU921318
shoes,Derby & Loafers,Moccasins From Solid Color,28.78,63.5,55,127,FALSE,,Black,Pink,1538522,SKUD05869
shoes,Pumps,Pumps retro folk motifs,44.79,170.59,74,133,FALSE,"ID,MY,PH,SG,TH,VN",Orange,Blue,1644111,SKUE58977
shoes,Shoes & Boots,calf-length zippered Cowgirl Boots,49.99,132.76,62,327,FALSE,,vert,marron,1373665,SKUA33125
shoes,Derby & Loafers,Vintage Soft Flats fabric embroidery,17.9,43.45,59,76,FALSE,"ID,MY,PH,SG,TH,VN",Grey,Pink,1542862,SKUD15020
shoes,Derby & Loafers,Moccasins dishes Pointed Toe,9.99,45.48,78,379,FALSE,"ID,MY,PH,SG,TH,VN",rouge,vert,1464881,SKUB82351
shoes,loafers,Man Fabric Breathable Soft Casual Shoes,14.84,37.11,60,247,FALSE,"ID,MY,PH,SG,TH,VN",gris,Bleu,1424785,SKUB33429
shoes,Tap & Tongs,Slipper flower clip,5.99,36.39,84,159,FALSE,"ID,MY,PH,SG,TH,VN",rouge,Bleu,1430066,SKUB41718
shoes,Sandals & Slippers,platform sandals leather with outer loop,42.86,90.96,53,109,FALSE,"ID,MY,PH,SG,TH,VN",blanc,Jaune,1431905,SKUB34028
shoes,Derby & Loafers,Moccasins Western Retro Style Dishes,26.97,59.8,55,182,FALSE,"ID,MY,PH,SG,TH,VN",Noir,marron,1394636,SKUA93513
shoes,Shoes & Boots,Flat Boots leather round toe leather,43.69,102.99,58,140,FALSE,"ID,MY,PH,SG,TH,VN",Black,Red,1594598,SKUD94621
shoes,Boots & shoes,leather ankle boots with laces Men,60.1,139.13,57,297,FALSE,"ID,MY,PH,SG,TH,VN",Noir,marron,1176662,SKU709958
shoes,Sneakers & Trainers,Model flat shoes lazy walk,5.99,33.85,82,233,FALSE,,Rouge 1,Violet 1,1409476,SKUB06924
shoes,loafers,Casual canvas shoes for men,42.41,71.78,41,228,FALSE,"ID,MY,PH,SG,TH,VN",vert,Noir,1358838,SKUA46934
shoes,Sandals & Slippers,Sandals Bohemian rhinestones Thong,36.36,71.62,49,848,FALSE,"ID,MY,PH,SG,TH,VN",Beige,Bleu,1279687,SKU912354
shoes,Shoes & Boots,Ankle waterproof cotton warm lining,27.99,63.99,56,91,FALSE,"ID,MY,PH,SG,TH,VN",Red,Black,1577346,SKUD67383
shoes,sandals,Leather beach sandals for men,32.24,77.5,58,84,FALSE,,blanc,Jaune,1330058,SKU997191
shoes,loafers,Slip backless leather Men,19.3,46.4,58,34,FALSE,,blanc,rouge,1331425,SKU997157
shoes,Sandals & Slippers,Sandals breathable suede,28.47,60.36,53,210,FALSE,"ID,MY,PH,SG,TH,VN",Noir,marron,1316745,SKU981360
shoes,Shoes & Boots,genuine leather ankle boots handmade,52.4,114.59,54,133,FALSE,,rouge,Noir,1348415,SKUA29387
shoes,Derby & Loafers,Flats hollow breathable leather,9.99,47.37,79,296,FALSE,"ID,MY,PH,SG,TH,VN",blanc,Noir,1400406,SKUA98559
shoes,Shoes & Boots,Boots retro large,39.38,85.77,54,150,FALSE,"ID,MY,PH,SG,TH,VN",Jaune,Noir,1400574,SKUB00691
shoes,loafers,Moccasins flexible driving style men,26.5,63.68,58,28,FALSE,"ID,MY,PH,SG,TH,VN",Noir,Bleu,1419331,SKUA78132
shoes,Dress shoes,Men Brogue Lace Up Casual Oxfords,35.35,84.99,58,83,FALSE,,Noir,marron,1421093,SKUB28192
shoes,Sandals & Slippers,Rhinestone buckle platform flat sandals,21.43,51.17,58,47,FALSE,,Noir,argent,1432886,SKU954669
shoes,Sandals & Slippers,sandals hollow open-sided,28.14,68.21,59,81,FALSE,"ID,MY,PH,SG,TH,VN",blanc,Noir,1477380,SKUC09219
shoes,Shoes & Boots,Flat Boots lined hot stuffed,5.99,37.19,84,56,FALSE,"ID,MY,PH,SG,TH,VN",Black,Red,1583020,SKUD74694
shoes,Shoes & Boots,Flat Boots suede lace with zipper,27.91,66.6,58,118,FALSE,,Black,Beige,1563703,SKUD44923
shoes,Derby & Loafers,Rainbow Canvas Lace Up Flat Shoes,16.54,40.05,59,92,FALSE,,white1,Black1,1542810,SKUD16290
shoes,Boots & shoes,Unique Work Boot leather men retro Soft,47.9,149.71,68,69,FALSE,"ID,MY,PH,SG,TH,VN",Brown,Black,1543495,SKUD10312
shoes,Shoes & Boots,heeled snow boots compensated waterproof fabric,25.08,59.85,58,69,FALSE,"ID,MY,PH,SG,TH,VN",Red,Black,1549353,SKUD21403
shoes,Shoes & Boots,Boots Cowgirl western knight embroidered,44.79,103.99,57,152,FALSE,"ID,MY,PH,SG,TH,VN",Red,Brown,1552268,SKUD15407
shoes,Shoes & Boots,Boots mid-calf high heels and laces,29.66,75.18,61,135,FALSE,"ID,MY,PH,SG,TH,VN",Coffee,Blue,1631989,SKUD69860
shoes,Shoes & Boots,Ankle boots with tassels large,37.35,87.89,58,287,FALSE,,Jaune,rouge,1229983,SKU802646
shoes,Pumps,Candy Color Office Lady Pointed Toe Slip On Thin High Heel Pumps,24.57,58.48,58,276,FALSE,,blanc,Noir,991053,SKU268751
shoes,Sneakers,Sports Running Sneakers men,21.23,51.04,58,65,FALSE,"ID,MY,PH,SG,TH,VN",rouge,Bleu,1120026,SKU504466
shoes,Sport shoes,Trainers casual fluorescent straps,19.19,48,60,35,FALSE,"ID,MY,PH,SG,TH,VN",Purple,Green,1664308,SKUE95977
shoes,Sandals & Slippers,Clip sandals hollow hollow slide,23.43,54.2,57,158,FALSE,,Noir,marron,1463891,SKUB96137
shoes,Shoes & Boots,Boots pattern branch retro flower,44.79,178.99,75,701,FALSE,,Blue,Black,1550342,SKUD07973
shoes,Sandals & Slippers,Soft Sandals hollow leather flowers,39.99,100.17,60,316,FALSE,"ID,MY,PH,SG,TH,VN",Violet,rouge,1433355,SKUB33755
shoes,Pumps,Ankle Boots with side zipper closure with almonds,28,60.48,54,287,FALSE,"ID,MY,PH,SG,TH,VN",Noir,Jaune,1379985,SKUA70930
shoes,Sneakers,Men Women Lovers Ennombre Ennublé In Lace Up Ourdoor Sports Hiking Shoes,33.38,77.27,57,124,FALSE,"ID,MY,PH,SG,TH,VN",armée verte,marron,1048434,SKU398246
shoes,Sneakers,Men Fabric Sneakers Hiking Outdoor Outdoor,27.34,85.43,68,56,FALSE,"ID,MY,PH,SG,TH,VN",Noir,gris,1488761,SKUC33984
shoes,loafers,Sports Shoes Men's Microfiber Leather,22.68,56.7,60,36,FALSE,,Noir,Marron clair,1416757,SKUB20826
shoes,Shoes & Boots,SOCOFY Boots Mongolian style flat genuine leather,47.99,184.52,74,1659,FALSE,,Noir,,1347125,SKUA10404
shoes,loafers,Sneakers Man In Color Blocks In Lin,23.33,68.62,66,227,FALSE,"ID,MY,PH,SG,TH,VN",blanc,Bleu,1286485,SKU931480
shoes,Tap & Tongs,Slippers flat rhinestone denim fabric,27.19,50.99,47,87,FALSE,"ID,MY,PH,SG,TH,VN",Noir,Bleu,1473034,SKUB87176
